Observation station,Year,Month,Day,Time [Local time],Direct solar radiation mean [W/m2]
Jokioinen Ilmala,2006,7,15,00:00,287.4
Jokioinen Ilmala,2006,7,16,00:00,348.7
Jokioinen Ilmala,2006,7,17,00:00,281.7
Jokioinen Ilmala,2006,7,18,00:00,298
Jokioinen Ilmala,2006,7,19,00:00,239.1
Jokioinen Ilmala,2006,7,20,00:00,121.7
Jokioinen Ilmala,2006,7,21,00:00,24.1
Jokioinen Ilmala,2006,7,22,00:00,71
Jokioinen Ilmala,2006,7,23,00:00,245.2
Jokioinen Ilmala,2006,7,24,00:00,-
-,2006,7,25,00:00,-
-,2006,7,26,00:00,-
Jokioinen Ilmala,2006,7,27,00:00,314.1
Jokioinen Ilmala,2006,7,28,00:00,-
-,2006,7,29,00:00,-
-,2006,7,30,00:00,-
-,2006,7,31,00:00,-
-,2006,8,1,00:00,-
-,2006,8,2,00:00,-
Jokioinen Ilmala,2006,8,3,00:00,225.6
Jokioinen Ilmala,2006,8,4,00:00,244.2
Jokioinen Ilmala,2006,8,5,00:00,301.3
Jokioinen Ilmala,2006,8,6,00:00,192.8
Jokioinen Ilmala,2006,8,7,00:00,201.5
Jokioinen Ilmala,2006,8,8,00:00,23.4
Jokioinen Ilmala,2006,8,9,00:00,76
Jokioinen Ilmala,2006,8,10,00:00,133.5
Jokioinen Ilmala,2006,8,11,00:00,215.7
Jokioinen Ilmala,2006,8,12,00:00,133.7
Jokioinen Ilmala,2006,8,13,00:00,77.2
Jokioinen Ilmala,2006,8,14,00:00,62.6
Jokioinen Ilmala,2006,8,15,00:00,27.9
Jokioinen Ilmala,2006,8,16,00:00,108.3
Jokioinen Ilmala,2006,8,17,00:00,42.2
Jokioinen Ilmala,2006,8,18,00:00,167.2
Jokioinen Ilmala,2006,8,19,00:00,166.9
Jokioinen Ilmala,2006,8,20,00:00,72.8
Jokioinen Ilmala,2006,8,21,00:00,81.3
Jokioinen Ilmala,2006,8,22,00:00,35.2
Jokioinen Ilmala,2006,8,23,00:00,140.9
Jokioinen Ilmala,2006,8,24,00:00,189.7
Jokioinen Ilmala,2006,8,25,00:00,136.1
Jokioinen Ilmala,2006,8,26,00:00,151.7
Jokioinen Ilmala,2006,8,27,00:00,126.4
Jokioinen Ilmala,2006,8,28,00:00,12.2
Jokioinen Ilmala,2006,8,29,00:00,53.8
Jokioinen Ilmala,2006,8,30,00:00,166.8
Jokioinen Ilmala,2006,8,31,00:00,108.5
Jokioinen Ilmala,2006,9,1,00:00,123.4
Jokioinen Ilmala,2006,9,2,00:00,34.1
Jokioinen Ilmala,2006,9,3,00:00,43.8
Jokioinen Ilmala,2006,9,4,00:00,56.2
Jokioinen Ilmala,2006,9,5,00:00,46
Jokioinen Ilmala,2006,9,6,00:00,127.1
Jokioinen Ilmala,2006,9,7,00:00,8.9
Jokioinen Ilmala,2006,9,8,00:00,10.8
Jokioinen Ilmala,2006,9,9,00:00,150.8
Jokioinen Ilmala,2006,9,10,00:00,186.1
Jokioinen Ilmala,2006,9,11,00:00,190.5
Jokioinen Ilmala,2006,9,12,00:00,141.4
Jokioinen Ilmala,2006,9,13,00:00,211.4
Jokioinen Ilmala,2006,9,14,00:00,171.1
Jokioinen Ilmala,2006,9,15,00:00,255.9
Jokioinen Ilmala,2006,9,16,00:00,254.3
Jokioinen Ilmala,2006,9,17,00:00,155.4
Jokioinen Ilmala,2006,9,18,00:00,32.2
Jokioinen Ilmala,2006,9,19,00:00,8.9
Jokioinen Ilmala,2006,9,20,00:00,70.6
Jokioinen Ilmala,2006,9,21,00:00,167.9
Jokioinen Ilmala,2006,9,22,00:00,101.7
Jokioinen Ilmala,2006,9,23,00:00,199
Jokioinen Ilmala,2006,9,24,00:00,107.8
Jokioinen Ilmala,2006,9,25,00:00,9.9
Jokioinen Ilmala,2006,9,26,00:00,146.2
Jokioinen Ilmala,2006,9,27,00:00,71.1
Jokioinen Ilmala,2006,9,28,00:00,3.7
Jokioinen Ilmala,2006,9,29,00:00,3.7
Jokioinen Ilmala,2006,9,30,00:00,4.3
Jokioinen Ilmala,2006,10,1,00:00,3.1
Jokioinen Ilmala,2006,10,2,00:00,54.5
Jokioinen Ilmala,2006,10,3,00:00,13.1
Jokioinen Ilmala,2006,10,4,00:00,5.5
Jokioinen Ilmala,2006,10,5,00:00,27.8
Jokioinen Ilmala,2006,10,6,00:00,46.2
Jokioinen Ilmala,2006,10,7,00:00,3.4
Jokioinen Ilmala,2006,10,8,00:00,27.2
Jokioinen Ilmala,2006,10,9,00:00,9.3
Jokioinen Ilmala,2006,10,10,00:00,3.8
Jokioinen Ilmala,2006,10,11,00:00,6.2
Jokioinen Ilmala,2006,10,12,00:00,26.7
Jokioinen Ilmala,2006,10,13,00:00,40.1
Jokioinen Ilmala,2006,10,14,00:00,9.7
Jokioinen Ilmala,2006,10,15,00:00,20.7
Jokioinen Ilmala,2006,10,16,00:00,3.3
Jokioinen Ilmala,2006,10,17,00:00,7.9
Jokioinen Ilmala,2006,10,18,00:00,146.4
Jokioinen Ilmala,2006,10,19,00:00,12.8
Jokioinen Ilmala,2006,10,20,00:00,10.8
Jokioinen Ilmala,2006,10,21,00:00,3
Jokioinen Ilmala,2006,10,22,00:00,3.3
Jokioinen Ilmala,2006,10,23,00:00,3.3
Jokioinen Ilmala,2006,10,24,00:00,8.5
Jokioinen Ilmala,2006,10,25,00:00,3.2
Jokioinen Ilmala,2006,10,26,00:00,9.8
Jokioinen Ilmala,2006,10,27,00:00,6.6
Jokioinen Ilmala,2006,10,28,00:00,33.4
Jokioinen Ilmala,2006,10,29,00:00,158.1
Jokioinen Ilmala,2006,10,30,00:00,4.5
Jokioinen Ilmala,2006,10,31,00:00,-
-,2006,11,1,00:00,-
Jokioinen Ilmala,2006,11,2,00:00,116.9
Jokioinen Ilmala,2006,11,3,00:00,101.7
Jokioinen Ilmala,2006,11,4,00:00,122.9
Jokioinen Ilmala,2006,11,5,00:00,4.2
Jokioinen Ilmala,2006,11,6,00:00,3.2
Jokioinen Ilmala,2006,11,7,00:00,10.9
Jokioinen Ilmala,2006,11,8,00:00,126.3
Jokioinen Ilmala,2006,11,9,00:00,80.2
Jokioinen Ilmala,2006,11,10,00:00,76.6
Jokioinen Ilmala,2006,11,11,00:00,4.4
Jokioinen Ilmala,2006,11,12,00:00,3.6
Jokioinen Ilmala,2006,11,13,00:00,3.3
Jokioinen Ilmala,2006,11,14,00:00,3.9
Jokioinen Ilmala,2006,11,15,00:00,2.8
Jokioinen Ilmala,2006,11,16,00:00,2.9
Jokioinen Ilmala,2006,11,17,00:00,2.7
Jokioinen Ilmala,2006,11,18,00:00,2.8
Jokioinen Ilmala,2006,11,19,00:00,6.5
Jokioinen Ilmala,2006,11,20,00:00,17.2
Jokioinen Ilmala,2006,11,21,00:00,2.8
Jokioinen Ilmala,2014,3,9,00:00,78.3
Jokioinen Ilmala,2014,3,10,00:00,-
-,2014,3,11,00:00,-
Jokioinen Ilmala,2014,3,12,00:00,-
-,2014,3,13,00:00,-
Jokioinen Ilmala,2014,3,14,00:00,159.5
Jokioinen Ilmala,2014,3,15,00:00,-
-,2014,3,16,00:00,-
-,2014,3,17,00:00,-
Jokioinen Ilmala,2014,3,18,00:00,21
Jokioinen Ilmala,2014,3,19,00:00,176
Jokioinen Ilmala,2014,3,20,00:00,39
Jokioinen Ilmala,2014,3,21,00:00,15.5
Jokioinen Ilmala,2014,3,22,00:00,204.3
Jokioinen Ilmala,2014,3,23,00:00,8.1
Jokioinen Ilmala,2014,3,24,00:00,253.5
Jokioinen Ilmala,2014,3,25,00:00,-
-,2014,3,26,00:00,-
Jokioinen Ilmala,2014,3,27,00:00,329.5
Jokioinen Ilmala,2014,3,28,00:00,343.3
Jokioinen Ilmala,2014,3,29,00:00,-
-,2014,3,30,00:00,-
-,2014,3,31,00:00,-
Jokioinen Ilmala,2014,4,1,00:00,55.4
Jokioinen Ilmala,2014,4,2,00:00,-
-,2014,4,3,00:00,-
-,2014,4,4,00:00,-
Jokioinen Ilmala,2014,4,5,00:00,281.5
Jokioinen Ilmala,2014,4,6,00:00,-
-,2014,4,7,00:00,-
-,2014,4,8,00:00,-
-,2014,4,9,00:00,-
Jokioinen Ilmala,2005,4,9,00:00,59.9
Jokioinen Ilmala,2005,4,10,00:00,131.7
Jokioinen Ilmala,2005,4,11,00:00,19.5
Jokioinen Ilmala,2005,4,12,00:00,133.3
Jokioinen Ilmala,2005,4,13,00:00,112.4
Jokioinen Ilmala,2005,4,14,00:00,186.9
Jokioinen Ilmala,2005,4,15,00:00,-
-,2005,4,16,00:00,-
Jokioinen Ilmala,2005,4,17,00:00,287.7
Jokioinen Ilmala,2005,4,18,00:00,278.5
Jokioinen Ilmala,2005,4,19,00:00,233.7
Jokioinen Ilmala,2005,4,20,00:00,62.8
Jokioinen Ilmala,2005,4,21,00:00,90.8
Jokioinen Ilmala,2005,4,22,00:00,17
Jokioinen Ilmala,2005,4,23,00:00,119
Jokioinen Ilmala,2005,4,24,00:00,266.6
Jokioinen Ilmala,2005,4,25,00:00,285.1
Jokioinen Ilmala,2005,4,26,00:00,202.8
Jokioinen Ilmala,2005,4,27,00:00,189.4
Jokioinen Ilmala,2005,4,28,00:00,130.4
Jokioinen Ilmala,2005,4,29,00:00,131.8
Jokioinen Ilmala,2005,4,30,00:00,7
Jokioinen Ilmala,2005,5,1,00:00,96.1
Jokioinen Ilmala,2005,5,2,00:00,152.9
Jokioinen Ilmala,2005,5,3,00:00,5.8
Jokioinen Ilmala,2005,5,4,00:00,4.3
Jokioinen Ilmala,2005,5,5,00:00,2.2
Jokioinen Ilmala,2005,5,6,00:00,134.4
Jokioinen Ilmala,2005,5,7,00:00,73.8
Jokioinen Ilmala,2005,5,8,00:00,172.1
Jokioinen Ilmala,2005,5,9,00:00,168
Jokioinen Ilmala,2005,5,10,00:00,176.1
Jokioinen Ilmala,2005,5,11,00:00,121.3
Jokioinen Ilmala,2005,5,12,00:00,170.3
Jokioinen Ilmala,2005,5,13,00:00,252.7
Jokioinen Ilmala,2005,5,14,00:00,270.7
Jokioinen Ilmala,2005,5,15,00:00,13.6
Jokioinen Ilmala,2005,5,16,00:00,47.4
Jokioinen Ilmala,2005,5,17,00:00,76.6
Jokioinen Ilmala,2005,5,18,00:00,21.6
Jokioinen Ilmala,2005,5,19,00:00,190.3
Jokioinen Ilmala,2005,5,20,00:00,304.6
Jokioinen Ilmala,2005,5,21,00:00,302.6
Jokioinen Ilmala,2005,5,22,00:00,75.7
Jokioinen Ilmala,2005,5,23,00:00,120.3
Jokioinen Ilmala,2005,5,24,00:00,120.4
Jokioinen Ilmala,2005,5,25,00:00,238.3
Jokioinen Ilmala,2005,5,26,00:00,50.9
Jokioinen Ilmala,2005,5,27,00:00,218.7
Jokioinen Ilmala,2005,5,28,00:00,360.8
Jokioinen Ilmala,2005,5,29,00:00,6.1
Jokioinen Ilmala,2005,5,30,00:00,18.5
Jokioinen Ilmala,2005,5,31,00:00,122.7
Jokioinen Ilmala,2005,6,1,00:00,38.6
Jokioinen Ilmala,2005,6,2,00:00,180.2
Jokioinen Ilmala,2005,6,3,00:00,171
Jokioinen Ilmala,2005,6,4,00:00,4.6
Jokioinen Ilmala,2005,6,5,00:00,41.6
Jokioinen Ilmala,2005,6,6,00:00,9.6
Jokioinen Ilmala,2005,6,7,00:00,144
Jokioinen Ilmala,2005,6,8,00:00,320.2
Jokioinen Ilmala,2005,6,9,00:00,168.9
Jokioinen Ilmala,2005,6,10,00:00,262.3
Jokioinen Ilmala,2005,6,11,00:00,115.9
Jokioinen Ilmala,2005,6,12,00:00,13.1
Jokioinen Ilmala,2005,6,13,00:00,13.5
Jokioinen Ilmala,2005,6,14,00:00,206.7
Jokioinen Ilmala,2005,6,15,00:00,240
Jokioinen Ilmala,2005,6,16,00:00,306.3
Jokioinen Ilmala,2005,6,17,00:00,127.9
Jokioinen Ilmala,2005,6,18,00:00,217.6
Jokioinen Ilmala,2005,6,19,00:00,283.3
Jokioinen Ilmala,2005,6,20,00:00,264.3
Jokioinen Ilmala,2005,6,21,00:00,190.9
Jokioinen Ilmala,2005,6,22,00:00,128.3
Jokioinen Ilmala,2005,6,23,00:00,132.9
Jokioinen Ilmala,2005,6,24,00:00,223.8
Jokioinen Ilmala,2005,6,25,00:00,62.7
Jokioinen Ilmala,2005,6,26,00:00,307.2
Jokioinen Ilmala,2005,6,27,00:00,74.5
Jokioinen Ilmala,2005,6,28,00:00,86.3
Jokioinen Ilmala,2005,6,29,00:00,66.5
Jokioinen Ilmala,2005,6,30,00:00,28.7
Jokioinen Ilmala,2005,7,1,00:00,276.6
Jokioinen Ilmala,2005,7,2,00:00,299.8
Jokioinen Ilmala,2005,7,3,00:00,346.7
Jokioinen Ilmala,2005,7,4,00:00,270.2
Jokioinen Ilmala,2005,7,5,00:00,-
-,2005,7,6,00:00,-
-,2005,7,7,00:00,-
Jokioinen Ilmala,2005,7,8,00:00,185.6
Jokioinen Ilmala,2005,7,9,00:00,284.6
Jokioinen Ilmala,2005,7,10,00:00,318.1
Jokioinen Ilmala,2005,7,11,00:00,296.1
Jokioinen Ilmala,2005,7,12,00:00,313.4
Jokioinen Ilmala,2005,7,13,00:00,312.5
Jokioinen Ilmala,2005,7,14,00:00,325.9
Jokioinen Ilmala,2005,7,15,00:00,163.5
Jokioinen Ilmala,2005,7,16,00:00,132.6
Jokioinen Ilmala,2005,7,17,00:00,67.7
Jokioinen Ilmala,2005,7,18,00:00,131.4
Jokioinen Ilmala,2005,7,19,00:00,38.5
Jokioinen Ilmala,2005,7,20,00:00,119.7
Jokioinen Ilmala,2005,7,21,00:00,158.8
Jokioinen Ilmala,2005,7,22,00:00,4.5
Jokioinen Ilmala,2005,7,23,00:00,52.3
Jokioinen Ilmala,2005,7,24,00:00,39
Jokioinen Ilmala,2005,7,25,00:00,32.3
Jokioinen Ilmala,2005,7,26,00:00,59.2
Jokioinen Ilmala,2005,7,27,00:00,29.1
Jokioinen Ilmala,2005,7,28,00:00,239.6
Jokioinen Ilmala,2005,7,29,00:00,111.8
Jokioinen Ilmala,2005,7,30,00:00,262.8
Jokioinen Ilmala,2005,7,31,00:00,267.1
Jokioinen Ilmala,2005,8,1,00:00,22.5
Jokioinen Ilmala,2005,8,2,00:00,90.3
Jokioinen Ilmala,2005,8,3,00:00,317.9
Jokioinen Ilmala,2005,8,4,00:00,4.7
Jokioinen Ilmala,2005,8,5,00:00,177
Jokioinen Ilmala,2005,8,6,00:00,131.3
Jokioinen Ilmala,2005,8,7,00:00,96
Jokioinen Ilmala,2005,8,8,00:00,2.5
-,2014,4,9,00:00,-
-,2014,4,10,00:00,-
Jokioinen Ilmala,2014,4,11,00:00,0.7
Jokioinen Ilmala,2014,4,12,00:00,105.4
Jokioinen Ilmala,2014,4,13,00:00,0.6
Jokioinen Ilmala,2014,4,14,00:00,-
-,2014,4,15,00:00,-
-,2014,4,16,00:00,-
-,2014,4,17,00:00,-
Jokioinen Ilmala,2014,4,18,00:00,-
-,2014,4,19,00:00,-
-,2014,4,20,00:00,-
-,2014,4,21,00:00,-
-,2014,4,22,00:00,-
-,2014,4,23,00:00,-
Jokioinen Ilmala,2014,4,24,00:00,484.7
Jokioinen Ilmala,2014,4,25,00:00,-
-,2014,4,26,00:00,-
-,2014,4,27,00:00,-
-,2014,4,28,00:00,-
-,2014,4,29,00:00,-
-,2014,4,30,00:00,-
Jokioinen Ilmala,2014,5,1,00:00,-
-,2014,5,2,00:00,-
-,2014,5,3,00:00,-
-,2014,5,4,00:00,-
Jokioinen Ilmala,2014,5,5,00:00,-
-,2014,5,6,00:00,-
-,2014,5,7,00:00,-
Jokioinen Ilmala,2014,5,8,00:00,2.4
Jokioinen Ilmala,2014,5,9,00:00,3.8
Jokioinen Ilmala,2014,5,9,00:00,-
-,2014,5,10,00:00,-
-,2014,5,11,00:00,-
-,2014,5,12,00:00,-
-,2014,5,13,00:00,-
-,2014,5,14,00:00,-
-,2014,5,15,00:00,-
-,2014,5,16,00:00,-
-,2014,5,17,00:00,-
-,2014,5,18,00:00,-
-,2014,5,19,00:00,-
-,2014,5,20,00:00,-
-,2014,5,21,00:00,-
-,2014,5,22,00:00,-
-,2014,5,23,00:00,-
-,2014,5,24,00:00,-
-,2014,5,25,00:00,-
-,2014,5,26,00:00,-
-,2014,5,27,00:00,-
Jokioinen Ilmala,2014,5,28,00:00,1.3
Jokioinen Ilmala,2014,5,29,00:00,8.5
Jokioinen Ilmala,2014,5,30,00:00,-
-,2014,5,31,00:00,-
Jokioinen Ilmala,2014,6,1,00:00,-
-,2014,6,2,00:00,-
-,2014,6,3,00:00,-
-,2014,6,4,00:00,-
-,2014,6,5,00:00,-
-,2014,6,6,00:00,-
-,2014,6,7,00:00,-
-,2014,6,8,00:00,-
-,2014,6,9,00:00,-
-,2014,6,9,00:00,-
-,2014,6,10,00:00,-
-,2014,6,11,00:00,-
Jokioinen Ilmala,2014,6,12,00:00,-
-,2014,6,13,00:00,-
-,2014,6,14,00:00,-
-,2014,6,15,00:00,-
-,2014,6,16,00:00,-
-,2014,6,17,00:00,-
-,2014,6,18,00:00,-
-,2014,6,19,00:00,-
-,2014,6,20,00:00,-
-,2014,6,21,00:00,-
-,2014,6,22,00:00,-
Jokioinen Ilmala,2014,6,23,00:00,-
-,2014,6,24,00:00,-
-,2014,6,25,00:00,-
-,2014,6,26,00:00,-
-,2014,6,27,00:00,-
-,2014,6,28,00:00,-
-,2014,6,29,00:00,-
-,2014,6,30,00:00,-
-,2014,7,1,00:00,-
-,2014,7,2,00:00,-
-,2014,7,3,00:00,-
-,2014,7,4,00:00,-
-,2014,7,5,00:00,-
Jokioinen Ilmala,2014,7,6,00:00,-
-,2014,7,7,00:00,-
-,2014,7,8,00:00,-
-,2014,7,9,00:00,-
Jokioinen Ilmala,2005,8,9,00:00,117.3
Jokioinen Ilmala,2005,8,10,00:00,3.8
Jokioinen Ilmala,2005,8,11,00:00,4.5
Jokioinen Ilmala,2005,8,12,00:00,-
-,2005,8,13,00:00,-
Jokioinen Ilmala,2005,8,14,00:00,32.8
Jokioinen Ilmala,2005,8,15,00:00,190.2
Jokioinen Ilmala,2005,8,16,00:00,19.9
Jokioinen Ilmala,2005,8,17,00:00,202.5
Jokioinen Ilmala,2005,8,18,00:00,246.7
Jokioinen Ilmala,2005,8,19,00:00,262.9
Jokioinen Ilmala,2005,8,20,00:00,213.7
Jokioinen Ilmala,2005,8,21,00:00,84.5
Jokioinen Ilmala,2005,8,22,00:00,263.5
Jokioinen Ilmala,2005,8,23,00:00,129.7
Jokioinen Ilmala,2005,8,24,00:00,151.8
Jokioinen Ilmala,2005,8,25,00:00,173.6
Jokioinen Ilmala,2005,8,26,00:00,12.8
Jokioinen Ilmala,2005,8,27,00:00,116.8
Jokioinen Ilmala,2005,8,28,00:00,19
Jokioinen Ilmala,2005,8,29,00:00,77.1
Jokioinen Ilmala,2005,8,30,00:00,103.9
Jokioinen Ilmala,2005,8,31,00:00,269.2
Jokioinen Ilmala,2005,9,1,00:00,282.3
Jokioinen Ilmala,2005,9,2,00:00,280
Jokioinen Ilmala,2005,9,3,00:00,106.1
Jokioinen Ilmala,2005,9,4,00:00,147.7
Jokioinen Ilmala,2005,9,5,00:00,75.9
Jokioinen Ilmala,2005,9,6,00:00,73.4
Jokioinen Ilmala,2005,9,7,00:00,177.9
Jokioinen Ilmala,2005,9,8,00:00,26.1
Jokioinen Ilmala,2005,9,9,00:00,253.8
Jokioinen Ilmala,2005,9,10,00:00,144.8
Jokioinen Ilmala,2005,9,11,00:00,201.9
Jokioinen Ilmala,2005,9,12,00:00,8.6
Jokioinen Ilmala,2005,9,13,00:00,190.5
Jokioinen Ilmala,2005,9,14,00:00,1.9
Jokioinen Ilmala,2005,9,15,00:00,4.4
Jokioinen Ilmala,2005,9,16,00:00,219.8
Jokioinen Ilmala,2005,9,17,00:00,203.4
Jokioinen Ilmala,2005,9,18,00:00,26.7
Jokioinen Ilmala,2005,9,19,00:00,147.9
Jokioinen Ilmala,2005,9,20,00:00,1.8
Jokioinen Ilmala,2005,9,21,00:00,57.1
Jokioinen Ilmala,2005,9,22,00:00,94.3
Jokioinen Ilmala,2005,9,23,00:00,89.6
Jokioinen Ilmala,2005,9,24,00:00,25.1
Jokioinen Ilmala,2005,9,25,00:00,13.5
Jokioinen Ilmala,2005,9,26,00:00,122.6
Jokioinen Ilmala,2005,9,27,00:00,113.6
Jokioinen Ilmala,2005,9,28,00:00,3.4
Jokioinen Ilmala,2005,9,29,00:00,92.7
Jokioinen Ilmala,2005,9,30,00:00,138.8
Jokioinen Ilmala,2005,10,1,00:00,68.4
Jokioinen Ilmala,2005,10,2,00:00,10.1
Jokioinen Ilmala,2005,10,3,00:00,84.8
Jokioinen Ilmala,2005,10,4,00:00,124.5
Jokioinen Ilmala,2005,10,5,00:00,202
Jokioinen Ilmala,2005,10,6,00:00,1.8
Jokioinen Ilmala,2005,10,7,00:00,18.8
Jokioinen Ilmala,2005,10,8,00:00,105
Jokioinen Ilmala,2005,10,9,00:00,104.4
Jokioinen Ilmala,2005,10,10,00:00,133.3
Jokioinen Ilmala,2005,10,11,00:00,105
Jokioinen Ilmala,2005,10,12,00:00,79.8
Jokioinen Ilmala,2005,10,13,00:00,64.7
Jokioinen Ilmala,2005,10,14,00:00,5.7
Jokioinen Ilmala,2005,10,15,00:00,62.8
Jokioinen Ilmala,2005,10,16,00:00,1.8
Jokioinen Ilmala,2005,10,17,00:00,61.6
Jokioinen Ilmala,2005,10,18,00:00,135.5
Jokioinen Ilmala,2005,10,19,00:00,10.5
Jokioinen Ilmala,2005,10,20,00:00,105.9
Jokioinen Ilmala,2005,10,21,00:00,0.7
Jokioinen Ilmala,2005,10,22,00:00,0.6
Jokioinen Ilmala,2005,10,23,00:00,0.9
Jokioinen Ilmala,2005,10,24,00:00,114.3
Jokioinen Ilmala,2005,10,25,00:00,131.2
Jokioinen Ilmala,2005,10,26,00:00,0.7
Jokioinen Ilmala,2005,10,27,00:00,1.5
Jokioinen Ilmala,2005,10,28,00:00,0.7
Jokioinen Ilmala,2005,10,29,00:00,138.2
Jokioinen Ilmala,2005,10,30,00:00,0.4
Jokioinen Ilmala,2005,10,31,00:00,0.2
Jokioinen Ilmala,2005,11,1,00:00,65.7
Jokioinen Ilmala,2005,11,2,00:00,3.6
Jokioinen Ilmala,2005,11,3,00:00,2.5
Jokioinen Ilmala,2005,11,4,00:00,0.2
Jokioinen Ilmala,2005,11,5,00:00,0.1
Jokioinen Ilmala,2005,11,6,00:00,0.4
Jokioinen Ilmala,2005,11,7,00:00,0.2
Jokioinen Ilmala,2005,11,8,00:00,4.8
Jokioinen Ilmala,2005,11,9,00:00,-
-,2005,11,10,00:00,-
Jokioinen Ilmala,2005,11,11,00:00,3.3
Jokioinen Ilmala,2005,11,12,00:00,0.1
Jokioinen Ilmala,2005,11,13,00:00,28.9
Jokioinen Ilmala,2005,11,14,00:00,0.2
Jokioinen Ilmala,2005,11,15,00:00,3.7
Jokioinen Ilmala,2005,11,16,00:00,97.9
Jokioinen Ilmala,2005,11,17,00:00,1.8
Jokioinen Ilmala,2005,11,18,00:00,31.7
Jokioinen Ilmala,2005,11,19,00:00,31.2
Jokioinen Ilmala,2005,11,20,00:00,0.6
Jokioinen Ilmala,2005,11,21,00:00,4.7
Jokioinen Ilmala,2005,11,22,00:00,17.6
Jokioinen Ilmala,2005,11,23,00:00,0.1
Jokioinen Ilmala,2005,11,24,00:00,0.1
Jokioinen Ilmala,2005,11,25,00:00,0.1
Jokioinen Ilmala,2005,11,26,00:00,0.5
Jokioinen Ilmala,2005,11,27,00:00,3.1
Jokioinen Ilmala,2005,11,28,00:00,0.1
Jokioinen Ilmala,2005,11,29,00:00,0.5
Jokioinen Ilmala,2005,11,30,00:00,0.4
Jokioinen Ilmala,2005,12,1,00:00,8.7
Jokioinen Ilmala,2005,12,2,00:00,0.2
Jokioinen Ilmala,2005,12,3,00:00,4
Jokioinen Ilmala,2005,12,4,00:00,46.8
Jokioinen Ilmala,2005,12,5,00:00,0.2
Jokioinen Ilmala,2005,12,6,00:00,0.2
Jokioinen Ilmala,2005,12,7,00:00,0.3
Jokioinen Ilmala,2005,12,8,00:00,0.2
Jokioinen Ilmala,2005,12,9,00:00,0.5
Jokioinen Ilmala,2005,12,10,00:00,1.4
Jokioinen Ilmala,2005,12,11,00:00,0.3
Jokioinen Ilmala,2005,12,12,00:00,37.6
Jokioinen Ilmala,2005,12,13,00:00,64.9
Jokioinen Ilmala,2005,12,14,00:00,40.7
Jokioinen Ilmala,2005,12,15,00:00,0.2
Jokioinen Ilmala,2005,12,16,00:00,14.3
Jokioinen Ilmala,2005,12,17,00:00,7.8
Jokioinen Ilmala,2005,12,18,00:00,50.9
Jokioinen Ilmala,2005,12,19,00:00,0.4
Jokioinen Ilmala,2005,12,20,00:00,0.4
Jokioinen Ilmala,2005,12,21,00:00,66.4
Jokioinen Ilmala,2005,12,22,00:00,43.6
Jokioinen Ilmala,2005,12,23,00:00,0.2
Jokioinen Ilmala,2005,12,24,00:00,0.1
Jokioinen Ilmala,2005,12,25,00:00,14.7
Jokioinen Ilmala,2005,12,26,00:00,1.3
Jokioinen Ilmala,2005,12,27,00:00,0.3
Jokioinen Ilmala,2005,12,28,00:00,2.5
Jokioinen Ilmala,2005,12,29,00:00,0.2
Jokioinen Ilmala,2005,12,30,00:00,0.3
Jokioinen Ilmala,2005,12,31,00:00,0.2
Sodankylä Tähtelä,2010,1,1,00:00,2.1
Sodankylä Tähtelä,2010,1,2,00:00,3.4
Sodankylä Tähtelä,2010,1,3,00:00,2.4
Sodankylä Tähtelä,2010,1,4,00:00,1.4
Sodankylä Tähtelä,2010,1,5,00:00,2.9
Sodankylä Tähtelä,2010,1,6,00:00,3
Sodankylä Tähtelä,2010,1,7,00:00,5.9
Sodankylä Tähtelä,2010,1,8,00:00,3.8
Sodankylä Tähtelä,2010,1,9,00:00,3.8
Sodankylä Tähtelä,2010,1,10,00:00,2.3
Sodankylä Tähtelä,2010,1,11,00:00,3.1
Sodankylä Tähtelä,2010,1,12,00:00,2.3
Sodankylä Tähtelä,2010,1,13,00:00,2.4
Sodankylä Tähtelä,2010,1,14,00:00,2.7
Sodankylä Tähtelä,2010,1,15,00:00,2.9
Sodankylä Tähtelä,2010,1,16,00:00,1.5
Sodankylä Tähtelä,2010,1,17,00:00,1.4
Sodankylä Tähtelä,2010,1,18,00:00,0.6
Sodankylä Tähtelä,2010,1,19,00:00,1.1
Sodankylä Tähtelä,2010,1,20,00:00,1.9
Sodankylä Tähtelä,2010,1,21,00:00,1.8
Sodankylä Tähtelä,2010,1,22,00:00,2.3
Sodankylä Tähtelä,2010,1,23,00:00,2.7
Sodankylä Tähtelä,2010,1,24,00:00,2.8
Sodankylä Tähtelä,2010,1,25,00:00,2
Sodankylä Tähtelä,2010,1,26,00:00,0.9
Sodankylä Tähtelä,2010,1,27,00:00,0.5
Sodankylä Tähtelä,2010,1,28,00:00,63.3
Sodankylä Tähtelä,2010,1,29,00:00,1.4
Sodankylä Tähtelä,2010,1,30,00:00,0.8
Sodankylä Tähtelä,2010,1,31,00:00,2.2
Sodankylä Tähtelä,2010,2,1,00:00,4.6
Sodankylä Tähtelä,2010,2,2,00:00,2.4
Sodankylä Tähtelä,2010,2,3,00:00,2.9
Sodankylä Tähtelä,2010,2,4,00:00,3.8
Sodankylä Tähtelä,2010,2,5,00:00,3.3
Sodankylä Tähtelä,2010,2,6,00:00,2.3
Sodankylä Tähtelä,2010,2,7,00:00,3.8
Sodankylä Tähtelä,2010,2,8,00:00,-
-,2010,2,9,00:00,-
-,2010,2,10,00:00,-
